display_name	item_id	type_a	type_b	max_stack	rank
Semi-Auto Rifle Schematic 1	Blueprint_SemiAutoRifle_2	Blueprint	Blueprint	9999	1
Semi-Auto Rifle Schematic 2	Blueprint_SemiAutoRifle_3	Blueprint	Blueprint	9999	1
Semi-Auto Rifle Schematic 3	Blueprint_SemiAutoRifle_4	Blueprint	Blueprint	9999	1
Semi-Auto Rifle Schematic 4	Blueprint_SemiAutoRifle_5	Blueprint	Blueprint	9999	1
Semi-Auto Shotgun	SemiAutoShotgun	Weapon	WeaponShotgun	1	4
Semi-Auto Shotgun	SemiAutoShotgun_2	Weapon	WeaponShotgun	1	4
Semi-Auto Shotgun	SemiAutoShotgun_3	Weapon	WeaponShotgun	1	4
Semi-Auto Shotgun	SemiAutoShotgun_4	Weapon	WeaponShotgun	1	4
Semi-Auto Shotgun	SemiAutoShotgun_5	Weapon	WeaponShotgun	1	4
Semi-Auto Shotgun Schematic 1	Blueprint_SemiAutoShotgun_2	Blueprint	Blueprint	9999	1
Semi-Auto Shotgun Schematic 2	Blueprint_SemiAutoShotgun_3	Blueprint	Blueprint	9999	1
Semi-Auto Shotgun Schematic 3	Blueprint_SemiAutoShotgun_4	Blueprint	Blueprint	9999	1
Semi-Auto Shotgun Schematic 4	Blueprint_SemiAutoShotgun_5	Blueprint	Blueprint	9999	1
Shadowbeak Saddle	SkillUnlock_BlackGriffon	Essential	Essential_PalGear	999999	0
Shaolong Saddle	SkillUnlock_BlueSkyDragon	Essential	Essential_PalGear	9999	0
Shock Grenade	FragGrenade_Elec	Weapon	WeaponThrowObject	9999	2
Shotgun Shell	ShotgunBullet	Ammo	ConsumeBullet	9999	2
Shroomer Hat	HeadEquip058	Armor	ArmorHead	1	99
Shroomer Noct Saddle	SkillUnlock_MushroomDragon_Dark	Essential	Essential_PalGear	9999	0
Shroomer Saddle	SkillUnlock_MushroomDragon	Essential	Essential_PalGear	9999	0
Shroomly Bounty Token	BossDefeatReward_MushroomLady	Essential	NONE	9999	1
Sibelyx Bounty Token	BossDefeatReward_WhiteMoth	Essential	NONE	9999	1
Sibelyx Hat	HeadEquip024	Armor	ArmorHead	1	99
Silent Echobone	WhaleWhistleFragment_02	Essential	Essential	9999	1
Silk Hat	Head007	Armor	ArmorHead	1	1
Silk Hat	Head007_2	Armor	ArmorHead	1	1
Silk Hat	Head007_3	Armor	ArmorHead	1	1
Silk Hat	Head007_4	Armor	ArmorHead	1	1
Silk Hat	Head007_5	Armor	ArmorHead	1	1
Silk Hat Schematic 1	Blueprint_Head007_1	Blueprint	Blueprint	9999	1
Silk Hat Schematic 2	Blueprint_Head007_2	Blueprint	Blueprint	9999	1
Silk Hat Schematic 3	Blueprint_Head007_3	Blueprint	Blueprint	9999	1
Silk Hat Schematic 4	Blueprint_Head007_4	Blueprint	Blueprint	9999	1
Silvance's Plume	BossDefeatReward_Mothman	Essential	NONE	9999	1
Silvegis Bounty Token	BossDefeatReward_WhiteShieldDragon	Essential	NONE	9999	1
Silvegis Emblem	Accessory_PPDF_1	Accessory	Accessory	1	3
Silvegis Emblem Schematic	Blueprint_Accessory_PPDF_1	Blueprint	Blueprint	9999	8
Silvegis Saddle	SkillUnlock_WhiteShieldDragon	Essential	Essential_PalGear	9999	0
Silver Key	TreasureBoxKey02	Consume	ConsumeOther	9999	1
Simple Bait	FishingBait_1	Consume	NONE	9999	1
Single-Shot Rifle	SingleShotRifle	Weapon	WeaponAssaultRifle	1	3
Single-Shot Rifle	SingleShotRifle_2	Weapon	WeaponAssaultRifle	1	3
Single-Shot Rifle	SingleShotRifle_3	Weapon	WeaponAssaultRifle	1	3
Single-Shot Rifle	SingleShotRifle_4	Weapon	WeaponAssaultRifle	1	3
Single-Shot Rifle	SingleShotRifle_5	Weapon	WeaponAssaultRifle	1	3
Single-Shot Rifle Schematic 1	Blueprint_SingleShotRifle_2	Blueprint	Blueprint	9999	1
Single-Shot Rifle Schematic 2	Blueprint_SingleShotRifle_3	Blueprint	Blueprint	9999	1
Single-Shot Rifle Schematic 3	Blueprint_SingleShotRifle_4	Blueprint	Blueprint	9999	1
Single-Shot Rifle Schematic 4	Blueprint_SingleShotRifle_5	Blueprint	Blueprint	9999	1
Single-Shot Sphere Launcher	SphereLauncher_Once	Weapon	WeaponRocketLauncher	1	2
Skill Fruit: Air Blade	SkillCard_AirBlade	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Air Cannon	SkillCard_AirCanon	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Holy Burst	SkillCard_HolyBlast	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Implode	SkillCard_SelfDestruct	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Pal Blast	SkillCard_HyperBeam	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Power Bomb	SkillCard_PowerBall	Consume	ConsumeWazaMachine	9999	1
Skill Fruit: Power Shot	SkillCard_PowerShot	Consume	ConsumeWazaMachine	9999	1
Skutlass Sashimi	Meat_SwordCutlassFish	Food	FoodMeat	9999	3
Slider Module	SphereModule_Curve2	SphereModule	SphereModule	1	1
Slowatt Bounty Token	BossDefeatReward_ElecLizard	Essential	NONE	9999	1
Small Feed Bag	AutoMealPouch_Tier1	Essential	Essential_UnlockPlayerFuture	9999	1
Small Pal Soul	PalUpgradeStone	Material	MaterialMonster	9999	2
Small Pouch	AdditionalInventory_001	Essential	NONE	9999	1
SMG	SubmachineGun	Weapon	WeaponAssaultRifle	1	3
SMG	SubmachineGun_2	Weapon	WeaponAssaultRifle	1	3
SMG	SubmachineGun_3	Weapon	WeaponAssaultRifle	1	3
SMG	SubmachineGun_4	Weapon	WeaponAssaultRifle	1	3
SMG	SubmachineGun_5	Weapon	WeaponAssaultRifle	1	3
SMG Schematic 1	Blueprint_SubmachineGun_2	Blueprint	Blueprint	9999	1
SMG Schematic 2	Blueprint_SubmachineGun_3	Blueprint	Blueprint	9999	1
SMG Schematic 3	Blueprint_SubmachineGun_4	Blueprint	Blueprint	9999	1
SMG Schematic 4	Blueprint_SubmachineGun_5	Blueprint	Blueprint	9999	1
Smokie Bounty Token	BossDefeatReward_BlackPuppy	Essential	NONE	9999	1
Smokie Cryst's Harness	SkillUnlock_BlackPuppy_Ice	Essential	Essential_PalGear	9999	0
Smokie's Harness	SkillUnlock_BlackPuppy	Essential	Essential_PalGear	9999	0
Sniper Module	SphereModule_Sniper	SphereModule	SphereModule	1	1
Sniper Module II	SphereModule_Sniper2	SphereModule	SphereModule	1	1
Snock Bounty Token	BossDefeatReward_ElecSnail	Essential	NONE	9999	1
Soft Hat	Head005	Armor	ArmorHead	1	1
Soft Hat	Head005_2	Armor	ArmorHead	1	1
Soft Hat	Head005_3	Armor	ArmorHead	1	1
Soft Hat	Head005_4	Armor	ArmorHead	1	1
Soft Hat	Head005_5	Armor	ArmorHead	1	1
Soft Hat Schematic 1	Blueprint_Head005_1	Blueprint	Blueprint	9999	1
Soft Hat Schematic 2	Blueprint_Head005_2	Blueprint	Blueprint	9999	1
Soft Hat Schematic 3	Blueprint_Head005_3	Blueprint	Blueprint	9999	1
Soft Hat Schematic 4	Blueprint_Head005_4	Blueprint	Blueprint	9999	1
Sol Sphere	PalSphere_Ancient_1	SpecialWeapon	SPWeaponCaptureBall	9999	10
Solmora Lux Saddle	SkillUnlock_KingSunfish_Thunder	Essential	Essential_PalGear	9999	0
Solmora Saddle	SkillUnlock_KingSunfish	Essential	Essential_PalGear	9999	0
Soralite	SkyIslandOre	Material	MaterialOre	9999	1
Soralite Ingot	SkyislandIngot	Material	MaterialIngot	9999	7
Special Cake	Cake05	Food	FoodDishVegetable	9999	5
Speed Elixir	Elixir_workspeed_02	Consume	ConsumeGainStatusPoints	9999	4
Speed Lotus (L)	Lotus_workspeed_02	Material	MaterialMonster	9999	4
Speed Lotus (S)	Lotus_workspeed_01	Material	MaterialMonster	9999	3
Speed Remedy	Elixir_workspeed_01	Consume	ConsumeGainStatusPoints	9999	3
Spirit Emperor's Baton	Otomo_ATLeaf_ElementBoost_1	Accessory	Accessory	1	3
Spirit Emperor's Baton Schematic	Blueprint_Otomo_ATLeaf_ElementBoost_1	Blueprint	Blueprint	9999	8
Splatterina Bounty Token	BossDefeatReward_GrimGirl	Essential	NONE	9999	1
Splatterina Hat	HeadEquip061	Armor	ArmorHead	1	99
Spring Rolls	SpringRolls	Food	FoodDishMeat	9999	3
Stamina Elixir	Elixir_stamina_02	Consume	ConsumeGainStatusPoints	9999	4
Stamina Lotus (L)	Lotus_stamina_02	Material	MaterialMonster	9999	4
Stamina Lotus (S)	Lotus_stamina_01	Material	MaterialMonster	9999	3
Stamina Remedy	Elixir_stamina_01	Consume	ConsumeGainStatusPoints	9999	3
Starfruit ☆1	Rankup_1	Consume	ConsumePalRankUp	9999	1
Starfruit ☆2	Rankup_2	Consume	ConsumePalRankUp	9999	2
Starfruit ☆3	Rankup_3	Consume	ConsumePalRankUp	9999	3
Starfruit ☆4	Rankup_4	Consume	ConsumePalRankUp	9999	4
Starryon Bounty Token	BossDefeatReward_NightBlueHorse	Essential	NONE	9999	1
Starryon Primo Saddle	SkillUnlock_NightBlueHorse_Neutral	Essential	Essential_PalGear	9999	0
Starryon Saddle	SkillUnlock_NightBlueHorse	Essential	Essential_PalGear	9999	0
Stew	Stew	Food	FoodDishVegetable	9999	1
Stewed Galeclaw	Eaglestew	Food	FoodDishMeat	9999	2
Stir-Fried Vegetables	StirFriedVegetables	Food	FoodDishVegetable	9999	2
Stir-Fried Veggies	FriedVegetables	Food	FoodDishMeat	9999	2
Stone	Stone	Material	MaterialStone	9999	1
Stone Axe	Axe_Tier_00	Weapon	WeaponMelee	1	1
Stone Pickaxe	Pickaxe_Tier_00	Weapon	WeaponMelee	1	1
Stone Spear	Spear	Weapon	WeaponMelee	1	1
Stout Fruit	Fruit__defense_01	Consume	ConsumePalTalentUp	9999	4
Strange Juice	Narcotic	Consume	Drug	9999	3
Stun Baton	ElecBaton	Weapon	WeaponMelee	1	2
Successful Bounty Token	BountyProof_1	Material	MaterialJewelry	9999	4
Sulfur	Sulfur	Material	MaterialOre	9999	1
Summoning Altar	PalSummon	Consume	ConsumeOther	9999	1
Sunreach Rapid-Fire Ammo	SkyLightBullet	Ammo	ConsumeBullet	9999	9999
Sunreach Single-Shot Ammo	SkyHeavyBullet	Ammo	ConsumeBullet	9999	9999
Surfent Saddle	SkillUnlock_Serpent	Essential	Essential_PalGear	999999	0
Surfent Terra Saddle	SkillUnlock_Serpent_Ground	Essential	Essential_PalGear	999999	0
Suspicious Juice	Opium	Consume	Drug	9999	2
Suzaku Aqua Saddle	SkillUnlock_Suzaku_Water	Essential	Essential_PalGear	999999	0
Suzaku Bounty Token	BossDefeatReward_Suzaku	Essential	NONE	9999	1
Suzaku Saddle	SkillUnlock_Suzaku	Essential	Essential_PalGear	999999	0
Swee Cap	HeadEquip031	Armor	ArmorHead	1	1
Swee Cap	HeadEquip031_2	Armor	ArmorHead	1	1
Swee Cap	HeadEquip031_3	Armor	ArmorHead	1	1
Swee Cap	HeadEquip031_4	Armor	ArmorHead	1	1
Swee Cap	HeadEquip031_5	Armor	ArmorHead	1	1
Swee Cap Schematic 1	Blueprint_HeadEquip031_1	Blueprint	Blueprint	9999	1
Swee Cap Schematic 1	Blueprint_HeadEquip031_5	Blueprint	Blueprint	9999	1
Swee Cap Schematic 2	Blueprint_HeadEquip031_2	Blueprint	Blueprint	9999	1
Swee Cap Schematic 3	Blueprint_HeadEquip031_3	Blueprint	Blueprint	9999	1
Swee Cap Schematic 4	Blueprint_HeadEquip031_4	Blueprint	Blueprint	9999	1
Swee Hair	PalItem_MopBaby	Material	MaterialMonster	9999	1
Sweepa Bounty Token	BossDefeatReward_MopKing	Essential	NONE	9999	1
Sweepa Saddle	SkillUnlock_MopKing	Essential	Essential_PalGear	999999	0
Sweet Bait	FishingBait_1_B	Consume	NONE	9999	1
Sword	Sword	Weapon	WeaponMelee	1	2
Sword	Sword_2	Weapon	WeaponMelee	1	2
Sword	Sword_3	Weapon	WeaponMelee	1	2
Sword	Sword_4	Weapon	WeaponMelee	1	2
Sword	Sword_5	Weapon	WeaponMelee	1	2
Sword Schematic 1	Blueprint_Sword_2	Blueprint	Blueprint	9999	1
Sword Schematic 2	Blueprint_Sword_3	Blueprint	Blueprint	9999	1
Sword Schematic 3	Blueprint_Sword_4	Blueprint	Blueprint	9999	1
Sword Schematic 4	Blueprint_Sword_5	Blueprint	Blueprint	9999	1
Tactical Grenade Launcher	SkyGrenadeLauncher	Weapon	WeaponRocketLauncher	1	10
Tactical Grenade Launcher	SkyGrenadeLauncher_2	Weapon	WeaponRocketLauncher	1	10
Tactical Grenade Launcher	SkyGrenadeLauncher_3	Weapon	WeaponRocketLauncher	1	10
Tactical Grenade Launcher	SkyGrenadeLauncher_4	Weapon	WeaponRocketLauncher	1	10
Tactical Grenade Launcher	SkyGrenadeLauncher_5	Weapon	WeaponRocketLauncher	1	10
Tactical Grenade Launcher Ammo	SkyGrenadeLauncherBullet	Ammo	ConsumeBullet	9999	10
Tactical Grenade Launcher Schematic 1	Blueprint_SkyGrenadeLauncher_2	Blueprint	Blueprint	9999	1
Tactical Grenade Launcher Schematic 2	Blueprint_SkyGrenadeLauncher_3	Blueprint	Blueprint	9999	1
Tactical Grenade Launcher Schematic 3	Blueprint_SkyGrenadeLauncher_4	Blueprint	Blueprint	9999	1
Tactical Grenade Launcher Schematic 4	Blueprint_SkyGrenadeLauncher_5	Blueprint	Blueprint	9999	1
Tanzee Effigy	Relic_06	Essential	Essential	9999	9
Tanzee Ignis's Assault Rifle	SkillUnlock_Monkey_Fire	Essential	Essential_PalGear	999999	0
Tanzee's Assault Rifle	SkillUnlock_Monkey	Essential	Essential_PalGear	999999	0
Tarantris Bounty Token	BossDefeatReward_PurpleSpider	Essential	NONE	9999	1
Tarantriss Hat	HeadEquip062	Armor	ArmorHead	1	99
Tarantriss Saddle	SkillUnlock_PurpleSpider	Essential	Essential_PalGear	9999	0
Terra Blade	YakushimaBlade002	Weapon	WeaponMelee	1	3
Terra Blade	YakushimaBlade002_2	Weapon	WeaponMelee	1	3
Terra Blade	YakushimaBlade002_3	Weapon	WeaponMelee	1	3
Terra Blade	YakushimaBlade002_4	Weapon	WeaponMelee	1	3
Terra Blade	YakushimaBlade002_5	Weapon	WeaponMelee	1	3
Terra Blade Schematic	Blueprint_YakushimaBlade002	Blueprint	Blueprint	9999	1
Terra Blade Schematic 1	Blueprint_YakushimaBlade002_2	Blueprint	Blueprint	9999	1
Terra Blade Schematic 2	Blueprint_YakushimaBlade002_3	Blueprint	Blueprint	9999	1
Terra Blade Schematic 3	Blueprint_YakushimaBlade002_4	Blueprint	Blueprint	9999	1
Terra Blade Schematic 4	Blueprint_YakushimaBlade002_5	Blueprint	Blueprint	9999	1
Terraprisma	YakushimaBlade003	Weapon	WeaponMelee	1	3
Terraprisma	YakushimaBlade003_2	Weapon	WeaponMelee	1	3
Terraprisma	YakushimaBlade003_3	Weapon	WeaponMelee	1	3
Terraprisma	YakushimaBlade003_4	Weapon	WeaponMelee	1	3
Terraprisma	YakushimaBlade003_5	Weapon	WeaponMelee	1	3
Terraprisma Schematic	Blueprint_YakushimaBlade003	Blueprint	Blueprint	9999	1
Terraprisma Schematic 1	Blueprint_YakushimaBlade003_2	Blueprint	Blueprint	9999	1
Terraprisma Schematic 2	Blueprint_YakushimaBlade003_3	Blueprint	Blueprint	9999	1
Terraprisma Schematic 3	Blueprint_YakushimaBlade003_4	Blueprint	Blueprint	9999	1
Terraprisma Schematic 4	Blueprint_YakushimaBlade003_5	Blueprint	Blueprint	9999	1
Tetroise Bounty Token	BossDefeatReward_CubeTurtle	Essential	NONE	9999	1
Tetroise Primo Bounty Token	BossDefeatReward_CubeTurtle_Neutral	Essential	NONE	9999	1
Tetroise Primo Saddle	SkillUnlock_CubeTurtle_Neutral	Essential	Essential_PalGear	9999	0
Tetroise Saddle	SkillUnlock_CubeTurtle	Essential	Essential_PalGear	9999	0
Thermal Core	Thermal_Core	Material	MaterialProccessing	9999	4
Thermal Undershirt	Accessory_CoolResist_1	Accessory	Accessory	1	2
Thermal Undershirt	Accessory_CoolResist_2	Accessory	Accessory	1	2
Thermal Undershirt	Accessory_CoolResist_3	Accessory	Accessory	1	2
Thermal Undershirt Schematic	Blueprint_Accessory_CoolResist_1_2	Blueprint	Blueprint	9999	8
Three Shot Bow	Bow_Triple	Weapon	WeaponBow	1	1
Thunder Skill Fruit: All Range Thunder	SkillCard_RangeThunder	Consume	ConsumeWazaMachine	9999	1
Tidewind Echobone	WhaleWhistleFragment_04	Essential	Essential	9999	1
Tocotoco Cap	Head013	Armor	ArmorHead	1	1
Tocotoco Cap	Head013_2	Armor	ArmorHead	1	1
Tocotoco Cap	Head013_3	Armor	ArmorHead	1	1
Tocotoco Cap	Head013_4	Armor	ArmorHead	1	1
Tocotoco Cap	Head013_5	Armor	ArmorHead	1	1
Tocotoco Cap Schematic 1	Blueprint_Head013_1	Blueprint	Blueprint	9999	1
Tocotoco Cap Schematic 2	Blueprint_Head013_2	Blueprint	Blueprint	9999	1
Tocotoco Cap Schematic 3	Blueprint_Head013_3	Blueprint	Blueprint	9999	1
Tocotoco Cap Schematic 4	Blueprint_Head013_4	Blueprint	Blueprint	9999	1
Tocotoco Feather	PalItem_ColorfulBird	Material	MaterialMonster	9999	1
Tocotoco's Gloves	SkillUnlock_ColorfulBird	Essential	Essential_PalGear	999999	0
Tomato	Tomato	Food	FoodVegetable	9999	1
Tomato Seeds	TomatoSeeds	Material	MaterialMonster	9999	1
Toxin Filtering Membrane	UniqueMaterial_FlowerPrince	Material	MaterialMonster	9999	3
Training Crystal	LvUP_01	Consume	ConsumePalLevelUp	9999	4
Training Manual (L)	ExpBoost_03	Consume	ConsumePalGainExp	9999	3
Training Manual (M)	ExpBoost_02	Consume	ConsumePalGainExp	9999	2
Training Manual (S)	ExpBoost_01	Consume	ConsumePalGainExp	9999	1
Training Manual (XL)	ExpBoost_04	Consume	ConsumePalGainExp	9999	4
Treasure Map	TreasureMap01	Consume	NONE	9999	1
Treasure Map	TreasureMap02	Consume	NONE	9999	1
Treasure Map	TreasureMap03	Consume	NONE	9999	1
Treasure Map	TreasureMap04	Consume	NONE	9999	1
Treasure Map	TreasureMap05	Consume	NONE	9999	1
Tricorne	Head008	Armor	ArmorHead	1	1
Tricorne	Head008_2	Armor	ArmorHead	1	1
Tricorne	Head008_3	Armor	ArmorHead	1	1
Tricorne	Head008_4	Armor	ArmorHead	1	1
Tricorne	Head008_5	Armor	ArmorHead	1	1
Tricorne Schematic 1	Blueprint_Head008_1	Blueprint	Blueprint	9999	1
Tricorne Schematic 2	Blueprint_Head008_2	Blueprint	Blueprint	9999	1
Tricorne Schematic 3	Blueprint_Head008_3	Blueprint	Blueprint	9999	1
Tricorne Schematic 4	Blueprint_Head008_4	Blueprint	Blueprint	9999	1
Triple Air Dash Boots	Accessory_AirDash3	Accessory	Accessory	1	3
Triple Jump Boots	Accessory_JumpCount_Increase2	Accessory	Accessory	1	10
Tropical Outfit	ClothArmorHeat	Armor	ArmorBody	1	1
Tropical Outfit	ClothArmorHeat_2	Armor	ArmorBody	1	1
Tropical Outfit	ClothArmorHeat_3	Armor	ArmorBody	1	1
Tropical Outfit	ClothArmorHeat_4	Armor	ArmorBody	1	1
Tropical Outfit	ClothArmorHeat_5	Armor	ArmorBody	1	1
Tropical Outfit Schematic 1	Blueprint_ClothArmorHeat_2	Blueprint	Blueprint	9999	1
Tropical Outfit Schematic 2	Blueprint_ClothArmorHeat_3	Blueprint	Blueprint	9999	1
Tropical Outfit Schematic 3	Blueprint_ClothArmorHeat_4	Blueprint	Blueprint	9999	1
Tropical Outfit Schematic 4	Blueprint_ClothArmorHeat_5	Blueprint	Blueprint	9999	1
Tundra Outfit	ClothArmorCold	Armor	ArmorBody	1	1
Tundra Outfit	ClothArmorCold_2	Armor	ArmorBody	1	1
Tundra Outfit	ClothArmorCold_3	Armor	ArmorBody	1	1
Tundra Outfit	ClothArmorCold_4	Armor	ArmorBody	1	1
Tundra Outfit	ClothArmorCold_5	Armor	ArmorBody	1	1
Tundra Outfit Schematic 1	Blueprint_ClothArmorCold_2	Blueprint	Blueprint	9999	1
Tundra Outfit Schematic 2	Blueprint_ClothArmorCold_3	Blueprint	Blueprint	9999	1
Tundra Outfit Schematic 3	Blueprint_ClothArmorCold_4	Blueprint	Blueprint	9999	1
Tundra Outfit Schematic 4	Blueprint_ClothArmorCold_5	Blueprint	Blueprint	9999	1
Turtacle Cap	HeadEquip054	Armor	ArmorHead	1	99
Twin Knights Bounty Token	BossDefeatReward_SaintCentaur	Essential	NONE	9999	1
Ultimate Sphere	PalSphere_Ultimate	SpecialWeapon	SPWeaponCaptureBall	9999	6
Ultra Grappling Gun	GrapplingGun5	Weapon	WeaponGrapplingGun	1	5
Ultra Shield	Shield_Ultra	Armor	Shield	1	4
Ultra Sphere	PalSphere_Master	SpecialWeapon	SPWeaponCaptureBall	9999	5
Univolt Bounty Token	BossDefeatReward_Kirin	Essential	NONE	9999	1
Univolt Cryst Saddle	SkillUnlock_Kirin_Ice	Essential	Essential_PalGear	9999	0
Univolt Saddle	SkillUnlock_Kirin	Essential	Essential_PalGear	999999	0
V1 Armor	Octavia001_Armor	Armor	ArmorBody	1	3
V1 Armor	Octavia001_Armor_5	Armor	ArmorBody	1	3
V1 Armor Schematic 4	Blueprint_Octavia001_Armor_5	Blueprint	Blueprint	9999	1
V2 Armor	Octavia002_Armor	Armor	ArmorBody	1	4
V2 Armor	Octavia002_Armor_5	Armor	ArmorBody	1	4
V2 Armor Schematic 4	Blueprint_Octavia002_Armor_5	Blueprint	Blueprint	9999	1
Vaelet Bounty Token	BossDefeatReward_VioletFairy	Essential	NONE	9999	1
Vaelet Ring	Accessory_Otomo_Leaf_1	Accessory	Accessory	1	3
Vaelet Ring Schematic	Blueprint_Accessory_Otomo_Leaf_1	Blueprint	Blueprint	9999	8
Vanguard Charm	Accessory_HCHP_1	Accessory	Accessory	1	3
Vanguard Charm Schematic	Blueprint_Accessory_HCHP_1	Blueprint	Blueprint	9999	8
Vanwyrm Cryst Saddle	SkillUnlock_BirdDragon_Ice	Essential	Essential_PalGear	999999	0
Vanwyrm Saddle	SkillUnlock_BirdDragon	Essential	Essential_PalGear	999999	0
Vegetable Cake	Cake03	Food	FoodDishVegetable	9999	3
Venom Gland	Venom	Material	MaterialMonster	9999	1
Verdant Egg	PalEgg_Leaf_01	Material	MaterialPalEgg	1	1
Verdant Egg	PalEgg_Leaf_02	Material	MaterialPalEgg	1	1
Verdash Bounty Token	BossDefeatReward_GrassRabbitMan	Essential	NONE	9999	1
Victor Hat	GYM_Head_Snow	Armor	ArmorHead	1	99
Vital Elixir	Elixir_hp_02	Consume	ConsumeGainStatusPoints	9999	4
Vital Remedy	Elixir_hp_01	Consume	ConsumeGainStatusPoints	9999	3
Vortex Beater	YakushimaGun001	Weapon	WeaponAssaultRifle	1	3
Vortex Beater	YakushimaGun001_2	Weapon	WeaponAssaultRifle	1	3
Vortex Beater	YakushimaGun001_3	Weapon	WeaponAssaultRifle	1	3
Vortex Beater	YakushimaGun001_4	Weapon	WeaponAssaultRifle	1	3
Vortex Beater	YakushimaGun001_5	Weapon	WeaponAssaultRifle	1	3
Vortex Beater Schematic	Blueprint_YakushimaGun001	Blueprint	Blueprint	9999	1
Vortex Beater Schematic 1	Blueprint_YakushimaGun001_2	Blueprint	Blueprint	9999	1
Vortex Beater Schematic 2	Blueprint_YakushimaGun001_3	Blueprint	Blueprint	9999	1
Vortex Beater Schematic 3	Blueprint_YakushimaGun001_4	Blueprint	Blueprint	9999	1
Vortex Beater Schematic 4	Blueprint_YakushimaGun001_5	Blueprint	Blueprint	9999	1
Wandering Merchant Charm	Accessory_HCMW_1	Accessory	Accessory	1	3
Wandering Merchant Charm Schematic	Blueprint_Accessory_HCMW_1	Blueprint	Blueprint	9999	8
Warsect Bounty Token	BossDefeatReward_HerculesBeetle	Essential	NONE	9999	1
Warsect Terra Bounty Token	BossDefeatReward_HerculesBeetle_Ground	Essential	NONE	9999	1
Warsect Terra's Belt	Accessory_DFHP_1	Accessory	Accessory	1	3
Warsect Terra's Belt Schematic	Blueprint_Accessory_DFHP_1	Blueprint	Blueprint	9999	8
Water Awakening Crystal	PalAwakening_Water	Consume	NONE	9999	10
Water Grenade	FragGrenade_Water	Weapon	WeaponThrowObject	9999	2
Water Radiant Gem	PalAwakening_Material_Water	Material	MaterialMonster	9999	5
Water Skill Fruit: Acid Rain	SkillCard_AcidRain	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Aqua Burst	SkillCard_WaterBall	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Aqua Gun	SkillCard_WaterGun	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Aqua Surge	SkillCard_RipTide	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Bubble Blast	SkillCard_BubbleShot	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Curtain Splash	SkillCard_WallSplash	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Geyser Gush	SkillCard_SeaGush	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Hydro Jet	SkillCard_AquaJet	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Hydro Laser	SkillCard_HydroPump	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Hydro Slicer	SkillCard_HydroSlicer	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Splash	SkillCard_LineGeyser	Consume	ConsumeWazaMachine	9999	1
Water Skill Fruit: Torrential Blast	SkillCard_DiversionLaser	Consume	ConsumeWazaMachine	9999	1
Water Support Whistle	Otomo_ElementBoost_Water_1	Accessory	Accessory	1	2
Water Support Whistle	Otomo_ElementBoost_Water_2	Accessory	Accessory	1	2
Water Support Whistle	Otomo_ElementBoost_Water_3	Accessory	Accessory	1	2
Water Support Whistle Schematic	Blueprint_Otomo_ElementBoost_Water_1_2	Blueprint	Blueprint	9999	8
Whalaska Bounty Token	BossDefeatReward_IceNarwhal	Essential	NONE	9999	1
Whalaska Ignis Bounty Token	BossDefeatReward_IceNarwhal_Fire	Essential	NONE	9999	1
Whalaska Ignis Saddle	SkillUnlock_IceNarwhal_Fire	Essential	Essential_PalGear	9999	0
Whalaska Saddle	SkillUnlock_IceNarwhal	Essential	Essential_PalGear	9999	0
Wheat	Wheat	Food	FoodVegetable	9999	1
Wheat Seeds	WheatSeeds	Material	MaterialMonster	9999	1
Wine	Wine	Food	FoodProcessed	9999	1
Wing Cell	WingGlider_Fuel	Consume	ConsumeOther	9999	10
Wing Pack	WingGlider	Glider	Glider	1	10
Wire Fence Schematic	Blueprint_Wire_Fence	Blueprint	Blueprint	9999	1
Wistella Bounty Token	BossDefeatReward_MoonChild	Essential	NONE	9999	1
Witch Hat	Head004	Armor	ArmorHead	1	1
Witch Hat	Head004_2	Armor	ArmorHead	1	1
Witch Hat	Head004_3	Armor	ArmorHead	1	1
Witch Hat	Head004_4	Armor	ArmorHead	1	1
Witch Hat	Head004_5	Armor	ArmorHead	1	1
Witch Hat Schematic 1	Blueprint_Head004_1	Blueprint	Blueprint	9999	1
Witch Hat Schematic 2	Blueprint_Head004_2	Blueprint	Blueprint	9999	1
Witch Hat Schematic 3	Blueprint_Head004_3	Blueprint	Blueprint	9999	1
Witch Hat Schematic 4	Blueprint_Head004_4	Blueprint	Blueprint	9999	1
Witch's Crown	HeadEquip001_purple	Armor	ArmorHead	1	99
Wixen Bounty Token	BossDefeatReward_FoxMage	Essential	NONE	9999	1
Wood	Wood	Material	MaterialWood	9999	1
